,time,bid,ask,last,volume,time_msc,flags,volume_real
333,1580234595,1.6293199999999999,1.6295899999999999,0.0,0,1580234595011,4,0.0
334,1580234595,1.6293199999999999,1.62958,0.0,0,1580234595204,4,0.0
335,1580234595,1.6293,1.6295600000000001,0.0,0,1580234595510,134,0.0
336,1580234595,1.6293,1.62957,0.0,0,1580234595718,4,0.0
337,1580234600,1.62935,1.62961,0.0,0,1580234600433,134,0.0
338,1580234600,1.6293600000000001,1.6296300000000001,0.0,0,1580234600636,134,0.0
339,1580234600,1.6293600000000001,1.62962,0.0,0,1580234600922,4,0.0
340,1580234601,1.6293600000000001,1.6296300000000001,0.0,0,1580234601129,4,0.0
341,1580234601,1.6293600000000001,1.62962,0.0,0,1580234601726,4,0.0
342,1580234601,1.6293600000000001,1.6296300000000001,0.0,0,1580234601930,4,0.0
343,1580234603,1.6293600000000001,1.62961,0.0,0,1580234603530,4,0.0
344,1580234603,1.6293600000000001,1.6296300000000001,0.0,0,1580234603942,4,0.0
345,1580234604,1.62937,1.62964,0.0,0,1580234604437,134,0.0
346,1580234604,1.6293600000000001,1.6296300000000001,0.0,0,1580234604845,134,0.0
347,1580234605,1.6293600000000001,1.62962,0.0,0,1580234605045,4,0.0
348,1580234608,1.6293600000000001,1.62961,0.0,0,1580234608048,4,0.0
349,1580234608,1.62934,1.6296,0.0,0,1580234608437,134,0.0
350,1580234608,1.6293600000000001,1.6296300000000001,0.0,0,1580234608638,134,0.0
351,1580234608,1.6293600000000001,1.62964,0.0,0,1580234608666,4,0.0
352,1580234609,1.6293600000000001,1.62962,0.0,0,1580234609652,4,0.0
353,1580234610,1.6293600000000001,1.6296300000000001,0.0,0,1580234610052,4,0.0
354,1580234610,1.62937,1.62964,0.0,0,1580234610256,134,0.0
355,1580234614,1.6293600000000001,1.62964,0.0,0,1580234614561,130,0.0
356,1580234621,1.6293600000000001,1.62962,0.0,0,1580234621090,4,0.0
357,1580234622,1.6293600000000001,1.6296,0.0,0,1580234622381,4,0.0
358,1580234622,1.6293600000000001,1.6295899999999999,0.0,0,1580234622587,4,0.0
359,1580234622,1.6293600000000001,1.62962,0.0,0,1580234622989,4,0.0
360,1580234623,1.6293199999999999,1.6295899999999999,0.0,0,1580234623297,134,0.0
361,1580234623,1.6293199999999999,1.62957,0.0,0,1580234623487,4,0.0
362,1580234624,1.6293199999999999,1.62958,0.0,0,1580234624491,4,0.0
363,1580234629,1.6293600000000001,1.6296,0.0,0,1580234629009,134,0.0
364,1580234629,1.6293600000000001,1.6295899999999999,0.0,0,1580234629804,4,0.0
365,1580234630,1.62938,1.62965,0.0,0,1580234630011,134,0.0
366,1580234630,1.62934,1.62962,0.0,0,1580234630204,134,0.0
367,1580234630,1.6293199999999999,1.6295899999999999,0.0,0,1580234630423,134,0.0
368,1580234630,1.62933,1.62961,0.0,0,1580234630621,134,0.0
369,1580234630,1.62933,1.6295899999999999,0.0,0,1580234630821,4,0.0
370,1580234631,1.6293600000000001,1.6295899999999999,0.0,0,1580234631025,130,0.0
371,1580234631,1.6293600000000001,1.62961,0.0,0,1580234631218,4,0.0
372,1580234632,1.6293600000000001,1.62962,0.0,0,1580234632311,4,0.0
373,1580234632,1.62937,1.6296300000000001,0.0,0,1580234632913,134,0.0
374,1580234633,1.6293600000000001,1.6296300000000001,0.0,0,1580234633126,130,0.0
375,1580234633,1.6293600000000001,1.62961,0.0,0,1580234633524,4,0.0
376,1580234634,1.62933,1.6296,0.0,0,1580234634220,134,0.0
377,1580234634,1.6293199999999999,1.62958,0.0,0,1580234634427,134,0.0
378,1580234636,1.6293199999999999,1.6295899999999999,0.0,0,1580234636534,4,0.0
379,1580234636,1.62934,1.6295899999999999,0.0,0,1580234636727,130,0.0
380,1580234636,1.62942,1.6295899999999999,0.0,0,1580234636824,130,0.0
381,1580234637,1.62938,1.62965,0.0,0,1580234637031,134,0.0
382,1580234637,1.6293600000000001,1.62964,0.0,0,1580234637230,134,0.0
383,1580234637,1.62937,1.62964,0.0,0,1580234637840,130,0.0
384,1580234638,1.62939,1.62965,0.0,0,1580234638031,134,0.0
385,1580234638,1.62939,1.62967,0.0,0,1580234638232,4,0.0
386,1580234638,1.62942,1.62969,0.0,0,1580234638640,134,0.0
387,1580234640,1.6294300000000002,1.6297000000000001,0.0,0,1580234640043,134,0.0
388,1580234640,1.6294300000000002,1.6297199999999998,0.0,0,1580234640550,4,0.0
389,1580234642,1.6294300000000002,1.6297000000000001,0.0,0,1580234642062,4,0.0
390,1580234642,1.6294300000000002,1.62971,0.0,0,1580234642748,4,0.0
391,1580234645,1.6294300000000002,1.6297000000000001,0.0,0,1580234645762,4,0.0
392,1580234645,1.6294300000000002,1.62971,0.0,0,1580234645959,4,0.0
393,1580234646,1.62944,1.6297199999999998,0.0,0,1580234646161,134,0.0
394,1580234647,1.6294300000000002,1.62971,0.0,0,1580234647465,134,0.0
395,1580234653,1.6294300000000002,1.62969,0.0,0,1580234653567,4,0.0
396,1580234653,1.6294300000000002,1.62968,0.0,0,1580234653778,4,0.0
397,1580234654,1.6294300000000002,1.62969,0.0,0,1580234654084,4,0.0
398,1580234654,1.6294300000000002,1.6297000000000001,0.0,0,1580234654356,4,0.0
399,1580234656,1.6294300000000002,1.62969,0.0,0,1580234656788,4,0.0
400,1580234657,1.6294300000000002,1.62968,0.0,0,1580234657184,4,0.0
401,1580234657,1.6294300000000002,1.6297000000000001,0.0,0,1580234657388,4,0.0
402,1580234657,1.62939,1.62965,0.0,0,1580234657584,134,0.0
403,1580234657,1.62933,1.6295899999999999,0.0,0,1580234657686,134,0.0
404,1580234657,1.62933,1.6296,0.0,0,1580234657898,4,0.0
405,1580234658,1.6293600000000001,1.62962,0.0,0,1580234658195,134,0.0
406,1580234659,1.62938,1.6296300000000001,0.0,0,1580234659512,134,0.0
407,1580234659,1.62946,1.62971,0.0,0,1580234659704,134,0.0
408,1580234659,1.62946,1.62973,0.0,0,1580234659808,4,0.0
409,1580234660,1.62949,1.62974,0.0,0,1580234660013,134,0.0
410,1580234661,1.62949,1.6297700000000002,0.0,0,1580234661909,4,0.0
411,1580234662,1.62949,1.62976,0.0,0,1580234662210,4,0.0
412,1580234662,1.62948,1.62973,0.0,0,1580234662589,134,0.0
413,1580234662,1.62948,1.6297199999999998,0.0,0,1580234662811,4,0.0
414,1580234662,1.6294300000000002,1.62968,0.0,0,1580234662919,134,0.0
415,1580234663,1.6294300000000002,1.62967,0.0,0,1580234663120,4,0.0
416,1580234663,1.62939,1.62965,0.0,0,1580234663323,134,0.0
417,1580234663,1.62939,1.6296599999999999,0.0,0,1580234663723,4,0.0
418,1580234664,1.62947,1.62971,0.0,0,1580234664437,134,0.0
419,1580234664,1.62947,1.6297199999999998,0.0,0,1580234664627,4,0.0
420,1580234665,1.62947,1.62973,0.0,0,1580234665325,4,0.0
421,1580234665,1.62947,1.62971,0.0,0,1580234665529,4,0.0
422,1580234666,1.62944,1.6296599999999999,0.0,0,1580234666239,134,0.0
423,1580234666,1.62935,1.6296,0.0,0,1580234666335,134,0.0
424,1580234666,1.62938,1.6296300000000001,0.0,0,1580234666838,134,0.0
425,1580234667,1.62938,1.62964,0.0,0,1580234667031,4,0.0
426,1580234667,1.62938,1.6296300000000001,0.0,0,1580234667339,4,0.0
427,1580234668,1.62938,1.62964,0.0,0,1580234668060,4,0.0
428,1580234668,1.62938,1.62965,0.0,0,1580234668245,4,0.0
429,1580234668,1.62942,1.62968,0.0,0,1580234668438,134,0.0
430,1580234668,1.62946,1.62973,0.0,0,1580234668634,134,0.0
431,1580234669,1.62946,1.62974,0.0,0,1580234669146,4,0.0
432,1580234671,1.62947,1.62974,0.0,0,1580234671656,130,0.0
433,1580234672,1.62951,1.6297899999999998,0.0,0,1580234672351,134,0.0
434,1580234673,1.62951,1.62978,0.0,0,1580234673236,4,0.0
435,1580234673,1.62951,1.62976,0.0,0,1580234673269,4,0.0
436,1580234674,1.62946,1.62975,0.0,0,1580234674764,134,0.0
437,1580234675,1.62946,1.62976,0.0,0,1580234675160,4,0.0
438,1580234678,1.62946,1.62975,0.0,0,1580234678279,4,0.0
439,1580234680,1.62949,1.62975,0.0,0,1580234680890,130,0.0
440,1580234681,1.62951,1.62976,0.0,0,1580234681181,134,0.0
441,1580234681,1.62951,1.62975,0.0,0,1580234681379,4,0.0
442,1580234682,1.62955,1.62975,0.0,0,1580234682281,130,0.0
443,1580234682,1.62957,1.6297899999999998,0.0,0,1580234682587,134,0.0
444,1580234682,1.6295899999999999,1.6298,0.0,0,1580234682797,134,0.0
445,1580234682,1.62962,1.62984,0.0,0,1580234682989,134,0.0
446,1580234683,1.6297000000000001,1.62995,0.0,0,1580234683194,134,0.0
447,1580234683,1.62969,1.62995,0.0,0,1580234683395,130,0.0
448,1580234683,1.62974,1.6299700000000001,0.0,0,1580234683689,134,0.0
449,1580234683,1.62974,1.62998,0.0,0,1580234683900,4,0.0
450,1580234684,1.62974,1.62999,0.0,0,1580234684605,4,0.0
451,1580234684,1.62974,1.63001,0.0,0,1580234684896,4,0.0
452,1580234685,1.62978,1.63003,0.0,0,1580234685304,134,0.0
453,1580234685,1.62982,1.63007,0.0,0,1580234685541,134,0.0
454,1580234685,1.62982,1.63008,0.0,0,1580234685700,4,0.0
455,1580234686,1.6298300000000001,1.63007,0.0,0,1580234686020,134,0.0
456,1580234686,1.6298300000000001,1.63008,0.0,0,1580234686205,4,0.0
457,1580234686,1.6298300000000001,1.63007,0.0,0,1580234686409,4,0.0
458,1580234687,1.6298300000000001,1.63008,0.0,0,1580234687007,4,0.0
459,1580234688,1.6298,1.63007,0.0,0,1580234688611,134,0.0
460,1580234688,1.6298,1.63005,0.0,0,1580234688811,4,0.0
461,1580234689,1.6298,1.6300599999999998,0.0,0,1580234689021,4,0.0
462,1580234689,1.6298,1.6300400000000002,0.0,0,1580234689425,4,0.0
463,1580234689,1.6298,1.63003,0.0,0,1580234689615,4,0.0
464,1580234690,1.6298,1.63001,0.0,0,1580234690222,4,0.0
465,1580234690,1.62981,1.63007,0.0,0,1580234690418,134,0.0
466,1580234691,1.62982,1.63007,0.0,0,1580234691016,130,0.0
467,1580234691,1.6297700000000002,1.63003,0.0,0,1580234691122,134,0.0
468,1580234691,1.6297700000000002,1.63,0.0,0,1580234691316,4,0.0
469,1580234691,1.62975,1.62999,0.0,0,1580234691798,134,0.0
470,1580234691,1.6297700000000002,1.63001,0.0,0,1580234691825,134,0.0
471,1580234692,1.6297899999999998,1.63001,0.0,0,1580234692022,130,0.0
472,1580234692,1.6297899999999998,1.63002,0.0,0,1580234692524,4,0.0
473,1580234693,1.6297899999999998,1.6300400000000002,0.0,0,1580234693519,4,0.0
474,1580234693,1.62984,1.63005,0.0,0,1580234693619,134,0.0
475,1580234694,1.6297700000000002,1.63002,0.0,0,1580234694536,134,0.0
476,1580234694,1.62975,1.63,0.0,0,1580234694727,134,0.0
477,1580234695,1.6297700000000002,1.63002,0.0,0,1580234695226,134,0.0
478,1580234696,1.6298,1.63002,0.0,0,1580234696432,130,0.0
479,1580234696,1.6298,1.63003,0.0,0,1580234696633,4,0.0
480,1580234696,1.62984,1.63007,0.0,0,1580234696833,134,0.0
481,1580234697,1.62984,1.6300599999999998,0.0,0,1580234697044,4,0.0
482,1580234697,1.62982,1.6300599999999998,0.0,0,1580234697244,130,0.0
483,1580234698,1.62985,1.63007,0.0,0,1580234698050,134,0.0
484,1580234698,1.6298300000000001,1.63008,0.0,0,1580234698270,134,0.0
485,1580234698,1.6298599999999999,1.6301,0.0,0,1580234698965,134,0.0
486,1580234699,1.6298599999999999,1.63012,0.0,0,1580234699448,4,0.0
487,1580234699,1.6298599999999999,1.6301,0.0,0,1580234699649,4,0.0
488,1580234699,1.6298599999999999,1.63007,0.0,0,1580234699859,4,0.0
489,1580234700,1.6298300000000001,1.63008,0.0,0,1580234700063,134,0.0
490,1580234700,1.6298300000000001,1.6300599999999998,0.0,0,1580234700268,4,0.0
491,1580234700,1.6297700000000002,1.63003,0.0,0,1580234700571,134,0.0
492,1580234700,1.62978,1.63003,0.0,0,1580234700759,130,0.0
493,1580234701,1.62981,1.63003,0.0,0,1580234701369,130,0.0
494,1580234701,1.6298,1.63002,0.0,0,1580234701568,134,0.0
495,1580234701,1.62976,1.63001,0.0,0,1580234701774,134,0.0
496,1580234703,1.62974,1.63001,0.0,0,1580234703787,130,0.0
497,1580234703,1.62974,1.63,0.0,0,1580234703965,4,0.0
498,1580234704,1.62973,1.62999,0.0,0,1580234704266,134,0.0
499,1580234704,1.62973,1.62998,0.0,0,1580234704473,4,0.0
500,1580234707,1.62973,1.62999,0.0,0,1580234707885,4,0.0
501,1580234709,1.6298,1.63003,0.0,0,1580234709192,134,0.0
502,1580234709,1.6298,1.6300400000000002,0.0,0,1580234709395,4,0.0
503,1580234709,1.6298300000000001,1.6300599999999998,0.0,0,1580234709988,134,0.0
504,1580234711,1.62984,1.6300599999999998,0.0,0,1580234711301,130,0.0
505,1580234711,1.62991,1.63012,0.0,0,1580234711399,134,0.0
506,1580234711,1.6299299999999999,1.6301700000000001,0.0,0,1580234711600,134,0.0
507,1580234711,1.6299000000000001,1.63016,0.0,0,1580234711804,134,0.0
508,1580234713,1.6299000000000001,1.6301700000000001,0.0,0,1580234713602,4,0.0
509,1580234714,1.62991,1.6301700000000001,0.0,0,1580234714413,130,0.0
510,1580234715,1.6299000000000001,1.6301700000000001,0.0,0,1580234715212,130,0.0
511,1580234715,1.6299000000000001,1.63012,0.0,0,1580234715429,4,0.0
512,1580234715,1.62985,1.63011,0.0,0,1580234715506,134,0.0
513,1580234715,1.62988,1.63012,0.0,0,1580234715707,134,0.0
514,1580234716,1.62988,1.63014,0.0,0,1580234716824,4,0.0
515,1580234717,1.62988,1.6301299999999999,0.0,0,1580234717029,4,0.0
516,1580234717,1.6298599999999999,1.6301,0.0,0,1580234717545,134,0.0
517,1580234717,1.62988,1.63011,0.0,0,1580234717720,134,0.0
518,1580234717,1.62985,1.63011,0.0,0,1580234717925,130,0.0
519,1580234718,1.62984,1.63012,0.0,0,1580234718427,134,0.0
520,1580234718,1.62987,1.63015,0.0,0,1580234718626,134,0.0
521,1580234719,1.6298599999999999,1.63012,0.0,0,1580234719831,134,0.0
522,1580234720,1.62994,1.63016,0.0,0,1580234720236,134,0.0
523,1580234720,1.62989,1.63016,0.0,0,1580234720433,130,0.0
524,1580234720,1.62989,1.6301299999999999,0.0,0,1580234720635,4,0.0
525,1580234720,1.62985,1.6301299999999999,0.0,0,1580234720836,130,0.0
526,1580234721,1.62985,1.63012,0.0,0,1580234721030,4,0.0
527,1580234721,1.6299000000000001,1.63014,0.0,0,1580234721233,134,0.0
528,1580234721,1.62995,1.63018,0.0,0,1580234721333,134,0.0
529,1580234722,1.62995,1.6301700000000001,0.0,0,1580234722139,4,0.0
530,1580234722,1.62995,1.6301999999999999,0.0,0,1580234722553,4,0.0
531,1580234722,1.62995,1.63019,0.0,0,1580234722735,4,0.0
532,1580234722,1.62995,1.6301700000000001,0.0,0,1580234722963,4,0.0
533,1580234723,1.62995,1.63019,0.0,0,1580234723543,4,0.0
534,1580234723,1.62991,1.63016,0.0,0,1580234723946,134,0.0
535,1580234724,1.6298599999999999,1.63011,0.0,0,1580234724154,134,0.0
536,1580234724,1.6298599999999999,1.63012,0.0,0,1580234724552,4,0.0
537,1580234724,1.62987,1.6301299999999999,0.0,0,1580234724952,134,0.0
538,1580234729,1.6299000000000001,1.63015,0.0,0,1580234729691,134,0.0
539,1580234729,1.6299000000000001,1.63018,0.0,0,1580234729870,4,0.0
540,1580234730,1.6299000000000001,1.6301700000000001,0.0,0,1580234730274,4,0.0
541,1580234730,1.62981,1.63005,0.0,0,1580234730472,134,0.0
542,1580234730,1.6297899999999998,1.63,0.0,0,1580234730670,134,0.0
543,1580234731,1.62981,1.6300599999999998,0.0,0,1580234731269,134,0.0
544,1580234731,1.6297899999999998,1.63003,0.0,0,1580234731793,134,0.0
545,1580234733,1.6297899999999998,1.6300400000000002,0.0,0,1580234733584,4,0.0
546,1580234734,1.6297899999999998,1.63005,0.0,0,1580234734201,4,0.0
547,1580234734,1.62978,1.63003,0.0,0,1580234734384,134,0.0
548,1580234734,1.6298,1.63003,0.0,0,1580234734657,130,0.0
549,1580234734,1.6297700000000002,1.63003,0.0,0,1580234734786,130,0.0
550,1580234735,1.62973,1.63,0.0,0,1580234735181,134,0.0
551,1580234736,1.62975,1.63,0.0,0,1580234736884,130,0.0
552,1580234738,1.6297000000000001,1.62991,0.0,0,1580234738493,134,0.0
553,1580234738,1.62964,1.62991,0.0,0,1580234738589,130,0.0
554,1580234738,1.6296599999999999,1.62991,0.0,0,1580234738997,130,0.0
555,1580234739,1.62962,1.6299000000000001,0.0,0,1580234739188,134,0.0
556,1580234740,1.62962,1.62989,0.0,0,1580234740101,4,0.0
557,1580234740,1.62964,1.62991,0.0,0,1580234740800,134,0.0
558,1580234741,1.6296599999999999,1.62991,0.0,0,1580234741004,130,0.0
559,1580234741,1.62965,1.62991,0.0,0,1580234741308,130,0.0
560,1580234741,1.62964,1.62991,0.0,0,1580234741905,130,0.0
561,1580234742,1.6296300000000001,1.62991,0.0,0,1580234742411,130,0.0
562,1580234743,1.6296599999999999,1.6299299999999999,0.0,0,1580234743106,134,0.0
563,1580234743,1.62967,1.6299299999999999,0.0,0,1580234743311,130,0.0
564,1580234743,1.6296599999999999,1.6299299999999999,0.0,0,1580234743608,130,0.0
565,1580234743,1.6296599999999999,1.62994,0.0,0,1580234743907,4,0.0
566,1580234744,1.62967,1.62994,0.0,0,1580234744819,130,0.0
567,1580234746,1.62965,1.6299299999999999,0.0,0,1580234746234,134,0.0
568,1580234746,1.6296599999999999,1.62994,0.0,0,1580234746615,134,0.0
569,1580234746,1.62965,1.6299299999999999,0.0,0,1580234746828,134,0.0
570,1580234747,1.62965,1.62992,0.0,0,1580234747022,4,0.0
571,1580234752,1.6296599999999999,1.6299299999999999,0.0,0,1580234752130,134,0.0
572,1580234753,1.62967,1.6299299999999999,0.0,0,1580234753529,130,0.0
573,1580234753,1.6296599999999999,1.62994,0.0,0,1580234753743,134,0.0
574,1580234753,1.62965,1.62994,0.0,0,1580234753945,130,0.0
575,1580234754,1.62965,1.6299000000000001,0.0,0,1580234754137,4,0.0
576,1580234754,1.62962,1.62989,0.0,0,1580234754337,134,0.0
577,1580234754,1.62965,1.62989,0.0,0,1580234754837,130,0.0
578,1580234756,1.62967,1.62992,0.0,0,1580234756156,134,0.0
579,1580234756,1.62965,1.62992,0.0,0,1580234756341,130,0.0
580,1580234756,1.6296599999999999,1.6299299999999999,0.0,0,1580234756646,134,0.0
581,1580234758,1.6296599999999999,1.62992,0.0,0,1580234758153,4,0.0
582,1580234758,1.62964,1.62991,0.0,0,1580234758756,134,0.0
583,1580234758,1.62964,1.62992,0.0,0,1580234758948,4,0.0
584,1580234760,1.62964,1.62992,0.0,0,1580234760260,130,0.0
585,1580234760,1.62968,1.62995,0.0,0,1580234760458,134,0.0
586,1580234760,1.62968,1.62994,0.0,0,1580234760655,4,0.0
587,1580234760,1.62968,1.62995,0.0,0,1580234760986,4,0.0
588,1580234761,1.62968,1.6299299999999999,0.0,0,1580234761156,4,0.0
589,1580234761,1.62964,1.62991,0.0,0,1580234761664,134,0.0
590,1580234762,1.6297000000000001,1.62994,0.0,0,1580234762966,134,0.0
591,1580234763,1.62971,1.6299700000000001,0.0,0,1580234763466,134,0.0
592,1580234764,1.62968,1.62994,0.0,0,1580234764971,134,0.0
593,1580234765,1.62968,1.6299299999999999,0.0,0,1580234765175,4,0.0
594,1580234766,1.62968,1.62992,0.0,0,1580234766684,4,0.0
595,1580234766,1.62965,1.6299000000000001,0.0,0,1580234766878,134,0.0
596,1580234767,1.6296300000000001,1.62989,0.0,0,1580234767480,134,0.0
597,1580234769,1.6295600000000001,1.62981,0.0,0,1580234769685,134,0.0
598,1580234770,1.62951,1.6297899999999998,0.0,0,1580234770683,134,0.0
599,1580234770,1.6295600000000001,1.62981,0.0,0,1580234770879,134,0.0
600,1580234772,1.62955,1.62981,0.0,0,1580234772193,130,0.0
601,1580234772,1.62953,1.6298,0.0,0,1580234772390,134,0.0
602,1580234772,1.6295199999999999,1.6298,0.0,0,1580234772598,130,0.0
603,1580234774,1.62953,1.6298,0.0,0,1580234774501,130,0.0
604,1580234774,1.6295199999999999,1.6298,0.0,0,1580234774996,130,0.0
605,1580234776,1.6295600000000001,1.62982,0.0,0,1580234776708,134,0.0
606,1580234776,1.6296599999999999,1.62989,0.0,0,1580234776807,134,0.0
607,1580234777,1.6296599999999999,1.6299000000000001,0.0,0,1580234777004,4,0.0
608,1580234779,1.6296599999999999,1.62991,0.0,0,1580234779709,4,0.0
609,1580234779,1.6295899999999999,1.62987,0.0,0,1580234779917,134,0.0
610,1580234780,1.6295899999999999,1.6298300000000001,0.0,0,1580234780118,4,0.0
611,1580234781,1.62958,1.6298300000000001,0.0,0,1580234781017,130,0.0
612,1580234781,1.6295899999999999,1.6298300000000001,0.0,0,1580234781429,130,0.0
613,1580234781,1.62962,1.62987,0.0,0,1580234781620,134,0.0
614,1580234781,1.6295899999999999,1.62987,0.0,0,1580234781820,130,0.0
615,1580234782,1.6296300000000001,1.62987,0.0,0,1580234782427,130,0.0
616,1580234782,1.6296300000000001,1.62988,0.0,0,1580234782636,4,0.0
617,1580234782,1.6295899999999999,1.62985,0.0,0,1580234782839,134,0.0
618,1580234784,1.62962,1.62988,0.0,0,1580234784231,134,0.0
619,1580234784,1.6295600000000001,1.6298,0.0,0,1580234784331,134,0.0
620,1580234784,1.62954,1.6298,0.0,0,1580234784529,130,0.0
621,1580234786,1.62951,1.62978,0.0,0,1580234786646,134,0.0
622,1580234788,1.62954,1.62978,0.0,0,1580234788836,130,0.0
623,1580234789,1.6295600000000001,1.62981,0.0,0,1580234789042,134,0.0
624,1580234789,1.62953,1.62978,0.0,0,1580234789243,134,0.0
625,1580234789,1.62949,1.62975,0.0,0,1580234789643,134,0.0
626,1580234792,1.6295,1.62975,0.0,0,1580234792049,130,0.0
627,1580234792,1.62949,1.62975,0.0,0,1580234792554,130,0.0
628,1580234797,1.62947,1.6297199999999998,0.0,0,1580234797561,134,0.0
629,1580234798,1.62944,1.6297199999999998,0.0,0,1580234798354,130,0.0
630,1580234800,1.62949,1.6297199999999998,0.0,0,1580234800569,130,0.0
631,1580234800,1.6295,1.6297700000000002,0.0,0,1580234800668,134,0.0
632,1580234801,1.62949,1.62973,0.0,0,1580234801573,134,0.0
633,1580234801,1.62948,1.62973,0.0,0,1580234801776,130,0.0
634,1580234802,1.62949,1.62973,0.0,0,1580234802170,130,0.0
635,1580234804,1.6295,1.62976,0.0,0,1580234804285,134,0.0
636,1580234804,1.62951,1.62976,0.0,0,1580234804779,130,0.0
637,1580234805,1.6295,1.62976,0.0,0,1580234805076,130,0.0
638,1580234805,1.62946,1.6297199999999998,0.0,0,1580234805277,134,0.0
639,1580234805,1.6294499999999998,1.6297199999999998,0.0,0,1580234805482,130,0.0
640,1580234806,1.62944,1.62971,0.0,0,1580234806076,134,0.0
641,1580234807,1.62948,1.62974,0.0,0,1580234807180,134,0.0
642,1580234807,1.62944,1.6297199999999998,0.0,0,1580234807788,134,0.0
643,1580234810,1.6295199999999999,1.6297700000000002,0.0,0,1580234810296,134,0.0
644,1580234810,1.62953,1.6298,0.0,0,1580234810490,134,0.0
645,1580234810,1.62954,1.6298,0.0,0,1580234810997,130,0.0
646,1580234811,1.62953,1.6298,0.0,0,1580234811289,130,0.0
647,1580234812,1.62954,1.6298300000000001,0.0,0,1580234812096,134,0.0
648,1580234813,1.62954,1.62982,0.0,0,1580234813802,4,0.0
649,1580234815,1.62953,1.6298,0.0,0,1580234815800,134,0.0
650,1580234816,1.62954,1.6298,0.0,0,1580234816900,130,0.0
651,1580234820,1.62954,1.6298,0.0,0,1580234820423,130,0.0
652,1580234820,1.6295600000000001,1.62982,0.0,0,1580234820617,134,0.0
653,1580234825,1.62958,1.62982,0.0,0,1580234825923,130,0.0
654,1580234826,1.62962,1.6298599999999999,0.0,0,1580234826204,134,0.0
655,1580234826,1.6296300000000001,1.62989,0.0,0,1580234826329,134,0.0
656,1580234826,1.62964,1.62989,0.0,0,1580234826529,130,0.0
657,1580234828,1.62967,1.62992,0.0,0,1580234828206,134,0.0
658,1580234829,1.62969,1.62992,0.0,0,1580234829244,130,0.0
659,1580234829,1.6297199999999998,1.6299700000000001,0.0,0,1580234829735,134,0.0
660,1580234830,1.62974,1.62999,0.0,0,1580234830339,134,0.0
