,time,bid,ask,last,volume,time_msc,flags,volume_real
661,1580234831,1.62974,1.62998,0.0,0,1580234831153,4,0.0
662,1580234833,1.62974,1.62999,0.0,0,1580234833150,4,0.0
663,1580234833,1.6297199999999998,1.62999,0.0,0,1580234833356,130,0.0
664,1580234833,1.6297700000000002,1.63002,0.0,0,1580234833859,134,0.0
665,1580234835,1.62975,1.63002,0.0,0,1580234835156,130,0.0
666,1580234836,1.6297199999999998,1.62998,0.0,0,1580234836062,134,0.0
667,1580234836,1.62971,1.62996,0.0,0,1580234836668,134,0.0
668,1580234837,1.62975,1.62999,0.0,0,1580234837060,134,0.0
669,1580234837,1.62978,1.63005,0.0,0,1580234837272,134,0.0
670,1580234838,1.6299000000000001,1.63011,0.0,0,1580234838471,134,0.0
671,1580234838,1.62985,1.63012,0.0,0,1580234838567,134,0.0
672,1580234838,1.62985,1.63009,0.0,0,1580234838770,4,0.0
673,1580234841,1.62985,1.63008,0.0,0,1580234841178,4,0.0
674,1580234841,1.62982,1.63008,0.0,0,1580234841373,130,0.0
675,1580234841,1.62984,1.63008,0.0,0,1580234841584,130,0.0
676,1580234841,1.62984,1.63009,0.0,0,1580234841785,4,0.0
677,1580234842,1.62982,1.6300599999999998,0.0,0,1580234842483,134,0.0
678,1580234842,1.6297899999999998,1.6300599999999998,0.0,0,1580234842684,130,0.0
679,1580234843,1.62981,1.6300599999999998,0.0,0,1580234843287,130,0.0
680,1580234848,1.6298,1.6300599999999998,0.0,0,1580234848096,130,0.0
681,1580234848,1.6298,1.63005,0.0,0,1580234848589,4,0.0
682,1580234850,1.6298,1.63002,0.0,0,1580234850298,4,0.0
683,1580234853,1.62982,1.6300599999999998,0.0,0,1580234853805,134,0.0
684,1580234854,1.62992,1.63011,0.0,0,1580234854215,134,0.0
685,1580234854,1.62994,1.63019,0.0,0,1580234854305,134,0.0
686,1580234854,1.62992,1.63016,0.0,0,1580234854520,134,0.0
687,1580234855,1.62992,1.6301299999999999,0.0,0,1580234855106,4,0.0
688,1580234855,1.62992,1.63019,0.0,0,1580234855915,4,0.0
689,1580234856,1.62992,1.6301700000000001,0.0,0,1580234856420,4,0.0
690,1580234857,1.62989,1.63011,0.0,0,1580234857117,134,0.0
691,1580234861,1.62988,1.63011,0.0,0,1580234861260,130,0.0
692,1580234862,1.62988,1.63015,0.0,0,1580234862435,4,0.0
693,1580234862,1.6298599999999999,1.63009,0.0,0,1580234862840,134,0.0
694,1580234863,1.6298599999999999,1.63007,0.0,0,1580234863246,4,0.0
695,1580234863,1.62982,1.63007,0.0,0,1580234863436,130,0.0
696,1580234866,1.62984,1.6301,0.0,0,1580234866543,134,0.0
697,1580234866,1.62984,1.63007,0.0,0,1580234866741,4,0.0
698,1580234868,1.62981,1.63007,0.0,0,1580234868352,130,0.0
699,1580234871,1.62987,1.63011,0.0,0,1580234871360,134,0.0
700,1580234871,1.6299000000000001,1.63016,0.0,0,1580234871461,134,0.0
701,1580234872,1.62988,1.6301299999999999,0.0,0,1580234872562,134,0.0
702,1580234872,1.6298599999999999,1.63011,0.0,0,1580234872960,134,0.0
703,1580234875,1.62987,1.63011,0.0,0,1580234875070,130,0.0
704,1580234876,1.6298599999999999,1.63011,0.0,0,1580234876670,130,0.0
705,1580234877,1.62988,1.63011,0.0,0,1580234877875,130,0.0
706,1580234878,1.62987,1.63011,0.0,0,1580234878278,130,0.0
707,1580234878,1.6298599999999999,1.63011,0.0,0,1580234878478,130,0.0
708,1580234879,1.62987,1.63011,0.0,0,1580234879082,130,0.0
709,1580234880,1.62987,1.63011,0.0,0,1580234880083,130,0.0
710,1580234884,1.62987,1.63012,0.0,0,1580234884100,4,0.0
711,1580234884,1.6298599999999999,1.63009,0.0,0,1580234884994,134,0.0
712,1580234888,1.62984,1.63009,0.0,0,1580234888701,130,0.0
713,1580234891,1.6298300000000001,1.63007,0.0,0,1580234891305,134,0.0
714,1580234892,1.62981,1.63007,0.0,0,1580234892810,130,0.0
715,1580234895,1.6298599999999999,1.6301,0.0,0,1580234895027,134,0.0
716,1580234895,1.62988,1.6301299999999999,0.0,0,1580234895225,134,0.0
717,1580234900,1.62985,1.63008,0.0,0,1580234900127,134,0.0
718,1580234902,1.62984,1.63008,0.0,0,1580234902633,130,0.0
719,1580234902,1.62985,1.63008,0.0,0,1580234902832,130,0.0
720,1580234904,1.6298599999999999,1.63008,0.0,0,1580234904836,130,0.0
721,1580234906,1.6299299999999999,1.63012,0.0,0,1580234906239,134,0.0
722,1580234906,1.62989,1.6301299999999999,0.0,0,1580234906452,134,0.0
723,1580234906,1.6298599999999999,1.63008,0.0,0,1580234906638,134,0.0
724,1580234908,1.62985,1.63008,0.0,0,1580234908950,130,0.0
725,1580234909,1.62988,1.63008,0.0,0,1580234909847,130,0.0
726,1580234910,1.62988,1.63011,0.0,0,1580234910452,4,0.0
727,1580234910,1.6299000000000001,1.63011,0.0,0,1580234910652,130,0.0
728,1580234911,1.6298599999999999,1.63011,0.0,0,1580234911330,130,0.0
729,1580234911,1.6298599999999999,1.63005,0.0,0,1580234911355,4,0.0
730,1580234912,1.6298599999999999,1.6301,0.0,0,1580234912859,4,0.0
731,1580234913,1.62988,1.63005,0.0,0,1580234913258,134,0.0
732,1580234913,1.62984,1.63005,0.0,0,1580234913564,130,0.0
733,1580234915,1.6298300000000001,1.63005,0.0,0,1580234915469,130,0.0
734,1580234915,1.62984,1.63005,0.0,0,1580234915770,130,0.0
735,1580234916,1.6298300000000001,1.63005,0.0,0,1580234916665,130,0.0
736,1580234916,1.6298599999999999,1.63005,0.0,0,1580234916871,130,0.0
737,1580234917,1.6298599999999999,1.6301,0.0,0,1580234917074,4,0.0
738,1580234917,1.6298599999999999,1.63011,0.0,0,1580234917672,4,0.0
739,1580234918,1.6298599999999999,1.6301,0.0,0,1580234918085,4,0.0
740,1580234919,1.6298599999999999,1.63011,0.0,0,1580234919086,4,0.0
741,1580234922,1.6298300000000001,1.63007,0.0,0,1580234922283,134,0.0
742,1580234922,1.62982,1.63007,0.0,0,1580234922484,130,0.0
743,1580234922,1.62982,1.6300400000000002,0.0,0,1580234922695,4,0.0
744,1580234923,1.62984,1.63007,0.0,0,1580234923495,134,0.0
745,1580234923,1.62987,1.63007,0.0,0,1580234923794,130,0.0
746,1580234927,1.62984,1.63007,0.0,0,1580234927196,130,0.0
747,1580234927,1.62987,1.6301,0.0,0,1580234927404,134,0.0
748,1580234929,1.62984,1.6301,0.0,0,1580234929208,130,0.0
749,1580234933,1.62984,1.63009,0.0,0,1580234933922,4,0.0
750,1580234934,1.62984,1.6301,0.0,0,1580234934425,4,0.0
751,1580234935,1.62984,1.63008,0.0,0,1580234935023,4,0.0
752,1580234935,1.62981,1.63007,0.0,0,1580234935218,134,0.0
753,1580234935,1.6297700000000002,1.63002,0.0,0,1580234935523,134,0.0
754,1580234935,1.62975,1.62999,0.0,0,1580234935722,134,0.0
755,1580234936,1.6297899999999998,1.62999,0.0,0,1580234936327,130,0.0
756,1580234936,1.62974,1.62999,0.0,0,1580234936432,130,0.0
757,1580234937,1.6297700000000002,1.62999,0.0,0,1580234937832,130,0.0
758,1580234938,1.62974,1.62999,0.0,0,1580234938930,130,0.0
759,1580234939,1.62973,1.62999,0.0,0,1580234939331,130,0.0
760,1580234940,1.62971,1.62995,0.0,0,1580234940230,134,0.0
761,1580234940,1.6297000000000001,1.62995,0.0,0,1580234940435,130,0.0
762,1580234940,1.6297000000000001,1.62996,0.0,0,1580234940734,4,0.0
763,1580234940,1.62971,1.62996,0.0,0,1580234940936,130,0.0
764,1580234941,1.62968,1.6299299999999999,0.0,0,1580234941141,134,0.0
765,1580234941,1.6297000000000001,1.62995,0.0,0,1580234941885,134,0.0
766,1580234942,1.62967,1.6299000000000001,0.0,0,1580234942236,134,0.0
767,1580234942,1.6296599999999999,1.62989,0.0,0,1580234942444,134,0.0
768,1580234942,1.6296599999999999,1.62988,0.0,0,1580234942649,4,0.0
769,1580234942,1.6297000000000001,1.62994,0.0,0,1580234942947,134,0.0
770,1580234943,1.62968,1.6299299999999999,0.0,0,1580234943138,134,0.0
771,1580234945,1.62967,1.62992,0.0,0,1580234945075,134,0.0
772,1580234945,1.6297199999999998,1.62995,0.0,0,1580234945961,134,0.0
773,1580234946,1.6297199999999998,1.62996,0.0,0,1580234946157,4,0.0
774,1580234946,1.6297199999999998,1.62999,0.0,0,1580234946661,4,0.0
775,1580234948,1.62973,1.62999,0.0,0,1580234948264,130,0.0
776,1580234948,1.6297199999999998,1.62999,0.0,0,1580234948961,130,0.0
777,1580234949,1.62973,1.62999,0.0,0,1580234949362,130,0.0
778,1580234949,1.6297199999999998,1.62999,0.0,0,1580234949765,130,0.0
779,1580234949,1.6297199999999998,1.62998,0.0,0,1580234949964,4,0.0
780,1580234950,1.6297000000000001,1.6299700000000001,0.0,0,1580234950172,134,0.0
781,1580234950,1.6297199999999998,1.62999,0.0,0,1580234950380,134,0.0
782,1580234951,1.62969,1.62996,0.0,0,1580234951077,134,0.0
783,1580234953,1.62971,1.6299700000000001,0.0,0,1580234953574,134,0.0
784,1580234953,1.62973,1.63,0.0,0,1580234953785,134,0.0
785,1580234954,1.6297199999999998,1.62999,0.0,0,1580234954478,134,0.0
786,1580234955,1.6297199999999998,1.62998,0.0,0,1580234955197,4,0.0
787,1580234955,1.62968,1.62996,0.0,0,1580234955491,134,0.0
788,1580234956,1.62969,1.62996,0.0,0,1580234956078,130,0.0
789,1580234956,1.62971,1.62998,0.0,0,1580234956984,134,0.0
790,1580234957,1.62971,1.62996,0.0,0,1580234957287,4,0.0
791,1580234959,1.6297199999999998,1.62998,0.0,0,1580234959292,134,0.0
792,1580234959,1.6297199999999998,1.63,0.0,0,1580234959496,4,0.0
793,1580234959,1.6297199999999998,1.62999,0.0,0,1580234959994,4,0.0
794,1580234961,1.6297199999999998,1.63,0.0,0,1580234961194,4,0.0
795,1580234962,1.62971,1.62999,0.0,0,1580234962899,134,0.0
796,1580234963,1.62971,1.62998,0.0,0,1580234963203,4,0.0
797,1580234964,1.62974,1.62999,0.0,0,1580234964016,134,0.0
798,1580234964,1.62978,1.63002,0.0,0,1580234964203,134,0.0
799,1580234964,1.62974,1.63003,0.0,0,1580234964415,134,0.0
800,1580234964,1.62974,1.63002,0.0,0,1580234964601,4,0.0
801,1580234965,1.62974,1.63001,0.0,0,1580234965607,4,0.0
802,1580234965,1.62974,1.63,0.0,0,1580234965813,4,0.0
803,1580234966,1.62974,1.63001,0.0,0,1580234966008,4,0.0
804,1580234970,1.6297899999999998,1.6300400000000002,0.0,0,1580234970421,134,0.0
805,1580234970,1.6297899999999998,1.63005,0.0,0,1580234970618,4,0.0
806,1580234971,1.6297899999999998,1.63003,0.0,0,1580234971321,4,0.0
807,1580234971,1.6297899999999998,1.63002,0.0,0,1580234971521,4,0.0
808,1580234972,1.6297899999999998,1.63003,0.0,0,1580234972228,4,0.0
809,1580234973,1.6297899999999998,1.6300400000000002,0.0,0,1580234973032,4,0.0
810,1580234973,1.6297899999999998,1.63003,0.0,0,1580234973327,4,0.0
811,1580234975,1.6297899999999998,1.63001,0.0,0,1580234975529,4,0.0
812,1580234976,1.6297899999999998,1.63002,0.0,0,1580234976533,4,0.0
813,1580234976,1.6297899999999998,1.63001,0.0,0,1580234976730,4,0.0
814,1580234977,1.6297899999999998,1.63002,0.0,0,1580234977330,4,0.0
815,1580234977,1.6297899999999998,1.63001,0.0,0,1580234977535,4,0.0
816,1580234978,1.6297899999999998,1.63003,0.0,0,1580234978537,4,0.0
817,1580234979,1.6297899999999998,1.63002,0.0,0,1580234979338,4,0.0
818,1580234979,1.6297899999999998,1.63001,0.0,0,1580234979542,4,0.0
819,1580234979,1.6297899999999998,1.63002,0.0,0,1580234979735,4,0.0
820,1580234979,1.62978,1.63003,0.0,0,1580234979933,134,0.0
821,1580234980,1.62978,1.6300400000000002,0.0,0,1580234980135,4,0.0
822,1580234981,1.6297899999999998,1.6300400000000002,0.0,0,1580234981049,130,0.0
823,1580234981,1.62975,1.63003,0.0,0,1580234981842,134,0.0
824,1580234982,1.62975,1.63002,0.0,0,1580234982051,4,0.0
825,1580234982,1.62975,1.63003,0.0,0,1580234982648,4,0.0
826,1580234982,1.62975,1.63002,0.0,0,1580234982847,4,0.0
827,1580234983,1.62975,1.63001,0.0,0,1580234983650,4,0.0
828,1580234983,1.6297700000000002,1.63001,0.0,0,1580234983852,130,0.0
829,1580234988,1.6297700000000002,1.63002,0.0,0,1580234988562,4,0.0
830,1580234989,1.6297700000000002,1.63001,0.0,0,1580234989981,4,0.0
831,1580234990,1.62978,1.63002,0.0,0,1580234990170,134,0.0
832,1580234990,1.62974,1.62999,0.0,0,1580234990366,134,0.0
833,1580234995,1.62973,1.62999,0.0,0,1580234995277,130,0.0
834,1580234995,1.62974,1.62999,0.0,0,1580234995485,130,0.0
835,1580234997,1.62973,1.62999,0.0,0,1580234997076,130,0.0
836,1580234997,1.62976,1.63001,0.0,0,1580234997489,134,0.0
837,1580234997,1.6297899999999998,1.63005,0.0,0,1580234997683,134,0.0
838,1580234997,1.6298,1.63005,0.0,0,1580234997881,130,0.0
839,1580234998,1.62982,1.63007,0.0,0,1580234998490,134,0.0
840,1580234999,1.62982,1.6300599999999998,0.0,0,1580234999827,4,0.0
841,1580235000,1.62982,1.63007,0.0,0,1580235000297,134,0.0
842,1580235001,1.62982,1.6300599999999998,0.0,0,1580235001806,4,0.0
843,1580235001,1.62982,1.63007,0.0,0,1580235001999,4,0.0
844,1580235002,1.62982,1.6300599999999998,0.0,0,1580235002706,4,0.0
845,1580235004,1.6297899999999998,1.63003,0.0,0,1580235004231,134,0.0
846,1580235009,1.6297700000000002,1.63002,0.0,0,1580235009219,134,0.0
847,1580235009,1.6297700000000002,1.63001,0.0,0,1580235009419,4,0.0
848,1580235009,1.6297700000000002,1.63002,0.0,0,1580235009820,4,0.0
849,1580235010,1.6297700000000002,1.63001,0.0,0,1580235010329,4,0.0
850,1580235011,1.62975,1.62999,0.0,0,1580235011824,134,0.0
851,1580235012,1.62974,1.62998,0.0,0,1580235012823,134,0.0
852,1580235014,1.6297700000000002,1.63002,0.0,0,1580235014038,134,0.0
853,1580235014,1.6297700000000002,1.63,0.0,0,1580235014227,4,0.0
854,1580235014,1.62973,1.62998,0.0,0,1580235014434,134,0.0
855,1580235016,1.62973,1.6299700000000001,0.0,0,1580235016032,4,0.0
856,1580235016,1.62969,1.6299299999999999,0.0,0,1580235016843,134,0.0
857,1580235017,1.62969,1.62992,0.0,0,1580235017047,4,0.0
858,1580235017,1.62969,1.6299299999999999,0.0,0,1580235017245,4,0.0
859,1580235017,1.62969,1.62994,0.0,0,1580235017933,4,0.0
860,1580235018,1.62969,1.6299299999999999,0.0,0,1580235018145,4,0.0
861,1580235021,1.62965,1.6299000000000001,0.0,0,1580235021154,134,0.0
862,1580235021,1.62961,1.6298599999999999,0.0,0,1580235021950,134,0.0
863,1580235024,1.62964,1.62989,0.0,0,1580235024168,134,0.0
864,1580235024,1.62964,1.6299000000000001,0.0,0,1580235024369,4,0.0
865,1580235024,1.62967,1.62991,0.0,0,1580235024562,134,0.0
866,1580235025,1.62967,1.62992,0.0,0,1580235025562,4,0.0
867,1580235026,1.62967,1.62991,0.0,0,1580235026057,4,0.0
868,1580235026,1.62967,1.62992,0.0,0,1580235026266,4,0.0
869,1580235029,1.62964,1.62989,0.0,0,1580235029976,134,0.0
870,1580235030,1.6296300000000001,1.62989,0.0,0,1580235030786,130,0.0
871,1580235031,1.62967,1.6299299999999999,0.0,0,1580235031691,134,0.0
872,1580235034,1.62968,1.6299299999999999,0.0,0,1580235034490,130,0.0
873,1580235034,1.6297000000000001,1.62996,0.0,0,1580235034692,134,0.0
874,1580235034,1.62973,1.62998,0.0,0,1580235034889,134,0.0
875,1580235039,1.6297000000000001,1.62998,0.0,0,1580235039010,130,0.0
876,1580235041,1.6297000000000001,1.6299700000000001,0.0,0,1580235041701,4,0.0
877,1580235042,1.62971,1.6299700000000001,0.0,0,1580235042309,130,0.0
878,1580235042,1.62971,1.62998,0.0,0,1580235042603,4,0.0
879,1580235044,1.62974,1.62999,0.0,0,1580235044503,134,0.0
880,1580235049,1.62981,1.63001,0.0,0,1580235049827,134,0.0
881,1580235050,1.62981,1.6300599999999998,0.0,0,1580235050017,4,0.0
882,1580235052,1.62982,1.63007,0.0,0,1580235052524,134,0.0
883,1580235053,1.6297899999999998,1.63005,0.0,0,1580235053538,134,0.0
884,1580235054,1.62981,1.63005,0.0,0,1580235054032,130,0.0
885,1580235060,1.62981,1.63005,0.0,0,1580235060645,130,0.0
886,1580235063,1.6297899999999998,1.63005,0.0,0,1580235063752,130,0.0
887,1580235063,1.62975,1.63001,0.0,0,1580235063965,134,0.0
888,1580235064,1.62982,1.6300599999999998,0.0,0,1580235064236,134,0.0
889,1580235064,1.6297899999999998,1.63005,0.0,0,1580235064382,134,0.0
890,1580235064,1.6298,1.63005,0.0,0,1580235064968,130,0.0
891,1580235065,1.6298300000000001,1.63008,0.0,0,1580235065183,134,0.0
892,1580235065,1.62985,1.63011,0.0,0,1580235065369,134,0.0
893,1580235065,1.62989,1.63016,0.0,0,1580235065560,134,0.0
894,1580235065,1.62985,1.6301299999999999,0.0,0,1580235065763,134,0.0
895,1580235065,1.6298599999999999,1.6301299999999999,0.0,0,1580235065967,130,0.0
896,1580235066,1.62985,1.63012,0.0,0,1580235066171,134,0.0
897,1580235067,1.6298599999999999,1.6301299999999999,0.0,0,1580235067165,134,0.0
898,1580235068,1.62989,1.6301299999999999,0.0,0,1580235068197,130,0.0
899,1580235071,1.62991,1.63016,0.0,0,1580235071686,134,0.0
900,1580235071,1.6299000000000001,1.6301700000000001,0.0,0,1580235071885,134,0.0
901,1580235072,1.6299000000000001,1.63016,0.0,0,1580235072177,4,0.0
902,1580235072,1.6299000000000001,1.6301700000000001,0.0,0,1580235072376,4,0.0
903,1580235073,1.62994,1.63018,0.0,0,1580235073984,134,0.0
904,1580235074,1.62994,1.63019,0.0,0,1580235074223,4,0.0
905,1580235074,1.62994,1.63018,0.0,0,1580235074390,4,0.0
906,1580235076,1.62991,1.63018,0.0,0,1580235076797,130,0.0
907,1580235080,1.62989,1.63015,0.0,0,1580235080500,134,0.0
908,1580235080,1.62985,1.63011,0.0,0,1580235080702,134,0.0
909,1580235080,1.6299000000000001,1.63015,0.0,0,1580235080904,134,0.0
910,1580235081,1.6299000000000001,1.63016,0.0,0,1580235081108,4,0.0
911,1580235083,1.6299000000000001,1.6301700000000001,0.0,0,1580235083120,4,0.0
912,1580235083,1.6299000000000001,1.63016,0.0,0,1580235083318,4,0.0
913,1580235083,1.62991,1.63016,0.0,0,1580235083710,130,0.0
914,1580235085,1.6299000000000001,1.63016,0.0,0,1580235085625,130,0.0
915,1580235085,1.62988,1.6301299999999999,0.0,0,1580235085824,134,0.0
916,1580235088,1.62985,1.63009,0.0,0,1580235088323,134,0.0
917,1580235088,1.62981,1.63007,0.0,0,1580235088539,134,0.0
918,1580235088,1.6298300000000001,1.63007,0.0,0,1580235088924,130,0.0
919,1580235090,1.62982,1.63007,0.0,0,1580235090629,130,0.0
920,1580235092,1.62985,1.63011,0.0,0,1580235092833,134,0.0
921,1580235095,1.62982,1.6301,0.0,0,1580235095437,134,0.0
922,1580235095,1.62978,1.63005,0.0,0,1580235095535,134,0.0
923,1580235095,1.62978,1.63003,0.0,0,1580235095749,4,0.0
924,1580235098,1.62976,1.63003,0.0,0,1580235098644,130,0.0
925,1580235101,1.62975,1.63002,0.0,0,1580235101047,134,0.0
926,1580235103,1.62975,1.63001,0.0,0,1580235103450,4,0.0
927,1580235103,1.62975,1.63,0.0,0,1580235103653,4,0.0
928,1580235105,1.62975,1.62999,0.0,0,1580235105260,4,0.0
929,1580235106,1.62975,1.62998,0.0,0,1580235106667,4,0.0
930,1580235107,1.62975,1.62999,0.0,0,1580235107265,4,0.0
931,1580235107,1.62975,1.62998,0.0,0,1580235107462,4,0.0
932,1580235108,1.62975,1.62999,0.0,0,1580235108264,4,0.0
933,1580235109,1.62975,1.62998,0.0,0,1580235109578,4,0.0
934,1580235110,1.62971,1.62998,0.0,0,1580235110672,130,0.0
935,1580235110,1.62971,1.6299700000000001,0.0,0,1580235110874,4,0.0
936,1580235112,1.62971,1.62998,0.0,0,1580235112474,4,0.0
937,1580235113,1.62975,1.63001,0.0,0,1580235113879,134,0.0
938,1580235114,1.62975,1.63002,0.0,0,1580235114073,4,0.0
939,1580235117,1.62975,1.62999,0.0,0,1580235117790,4,0.0
940,1580235119,1.6297199999999998,1.62999,0.0,0,1580235119598,130,0.0
941,1580235119,1.6297199999999998,1.62998,0.0,0,1580235119791,4,0.0
942,1580235120,1.6297199999999998,1.62998,0.0,0,1580235120397,130,0.0
943,1580235121,1.6297199999999998,1.62999,0.0,0,1580235121200,4,0.0
944,1580235126,1.62975,1.63001,0.0,0,1580235126012,134,0.0
945,1580235130,1.62978,1.63001,0.0,0,1580235130422,130,0.0
946,1580235132,1.62978,1.63003,0.0,0,1580235132328,4,0.0
947,1580235133,1.6298,1.6300599999999998,0.0,0,1580235133357,134,0.0
948,1580235136,1.62978,1.63003,0.0,0,1580235136143,134,0.0
949,1580235136,1.62976,1.63001,0.0,0,1580235136538,134,0.0
950,1580235137,1.62978,1.63003,0.0,0,1580235137041,134,0.0
951,1580235140,1.62978,1.63002,0.0,0,1580235140164,4,0.0
952,1580235140,1.62975,1.62999,0.0,0,1580235140854,134,0.0
953,1580235144,1.62975,1.63001,0.0,0,1580235144068,4,0.0
954,1580235144,1.62978,1.63002,0.0,0,1580235144762,134,0.0
955,1580235144,1.6298,1.63003,0.0,0,1580235144966,134,0.0
956,1580235145,1.62981,1.63003,0.0,0,1580235145173,130,0.0
957,1580235145,1.62982,1.63008,0.0,0,1580235145680,134,0.0
958,1580235148,1.62985,1.6301,0.0,0,1580235148797,134,0.0
959,1580235148,1.62982,1.63007,0.0,0,1580235148981,134,0.0
960,1580235149,1.62981,1.63007,0.0,0,1580235149374,130,0.0
961,1580235150,1.6298,1.6300400000000002,0.0,0,1580235150572,134,0.0
962,1580235150,1.62981,1.63007,0.0,0,1580235150780,134,0.0
963,1580235154,1.62981,1.6300599999999998,0.0,0,1580235154083,4,0.0
964,1580235162,1.62981,1.63007,0.0,0,1580235162204,4,0.0
965,1580235163,1.62981,1.63005,0.0,0,1580235163206,4,0.0
966,1580235166,1.62978,1.63005,0.0,0,1580235166018,130,0.0
967,1580235168,1.62973,1.62995,0.0,0,1580235168523,134,0.0
968,1580235168,1.6297199999999998,1.62998,0.0,0,1580235168719,134,0.0
969,1580235168,1.62974,1.63,0.0,0,1580235168922,134,0.0
970,1580235176,1.6297700000000002,1.63002,0.0,0,1580235176629,134,0.0
971,1580235180,1.6297700000000002,1.63002,0.0,0,1580235180141,130,0.0
972,1580235180,1.6297899999999998,1.63005,0.0,0,1580235180342,134,0.0
973,1580235182,1.6298300000000001,1.63007,0.0,0,1580235182762,134,0.0
974,1580235184,1.6298,1.6300599999999998,0.0,0,1580235184251,134,0.0
975,1580235197,1.6297899999999998,1.63005,0.0,0,1580235197881,134,0.0
976,1580235198,1.6298,1.63005,0.0,0,1580235198085,130,0.0
977,1580235202,1.6298300000000001,1.63008,0.0,0,1580235202668,134,0.0
978,1580235203,1.6297899999999998,1.6300400000000002,0.0,0,1580235203603,134,0.0
979,1580235203,1.6298,1.6300400000000002,0.0,0,1580235203798,130,0.0
980,1580235203,1.62982,1.63012,0.0,0,1580235203998,134,0.0
981,1580235204,1.62989,1.63015,0.0,0,1580235204099,134,0.0
982,1580235204,1.62992,1.63018,0.0,0,1580235204509,134,0.0
983,1580235204,1.6299299999999999,1.63018,0.0,0,1580235204896,130,0.0
984,1580235205,1.6298300000000001,1.63008,0.0,0,1580235205405,134,0.0
985,1580235205,1.62982,1.63008,0.0,0,1580235205609,130,0.0
986,1580235205,1.6298300000000001,1.63008,0.0,0,1580235205814,130,0.0
987,1580235207,1.6298,1.63008,0.0,0,1580235207011,130,0.0
988,1580235207,1.6297899999999998,1.63008,0.0,0,1580235207522,130,0.0
989,1580235207,1.6298,1.63008,0.0,0,1580235207708,130,0.0
990,1580235208,1.6298,1.63007,0.0,0,1580235208309,4,0.0
991,1580235208,1.62981,1.63009,0.0,0,1580235208510,134,0.0
992,1580235208,1.6298300000000001,1.63009,0.0,0,1580235208913,130,0.0
993,1580235210,1.6298300000000001,1.6301,0.0,0,1580235210120,4,0.0
994,1580235210,1.62987,1.63011,0.0,0,1580235210319,134,0.0
995,1580235210,1.62987,1.6301299999999999,0.0,0,1580235210524,4,0.0
996,1580235211,1.62987,1.63014,0.0,0,1580235211431,4,0.0
997,1580235211,1.62985,1.63011,0.0,0,1580235211624,134,0.0
998,1580235211,1.62984,1.63011,0.0,0,1580235211939,130,0.0
999,1580235212,1.62984,1.6301,0.0,0,1580235212123,4,0.0
